borné;J;TR-FR-EN;bounded;J;
borné;J;TR-FR-EN;narrow-minded;J;
borne milliaire;S;TR-FR-EN;milestone;S;
bornéol;S;TR-FR-EN;borneol;S;
Bornéo;S;TR-FR-EN;Borneo;S;
borne;S;TR-FR-EN;bollard;S;
borne;S;TR-FR-EN;boundary marker;S;
borne;S;TR-FR-EN;boundary stone;S;
borne;S;TR-FR-EN;bound;S;
borne;S;TR-FR-EN;klick;S;
borne;S;TR-FR-EN;milestone;S;
bornite;S;TR-FR-EN;bornite;S;
borrélie;S;TR-FR-EN;borrelia;S;
borréliose;S;TR-FR-EN;borreliosis;S;
borroméen;J;TR-FR-EN;Borromean;J;
borsalino;S;TR-FR-EN;fedora;S;
bortsch;S;TR-FR-EN;borscht;S;
bosco;S;TR-FR-EN;boatswain;S;
bosco;S;TR-FR-EN;bo’s’n;S;
bosco;S;TR-FR-EN;bos’n;S;
bosco;S;TR-FR-EN;bosun;S;
Bosna;S;TR-FR-EN;Bosna;S;
bosniaque;J;TR-FR-EN;bosniak;J;
Bosniaque;S;TR-FR-EN;Bosniak;S;
Bosnie-Herzégovine;S;TR-FR-EN;Bosnia and Herzegovina;S;
bosnien;J;TR-FR-EN;Bosnian;J;
Bosnienne;S;TR-FR-EN;Bosnian;S;
bosnien;S;TR-FR-EN;Bosnian;S;
Bosnien;S;TR-FR-EN;bosnian;S;
Bosnien;S;TR-FR-EN;Bosnian;S;
boson de Higgs;S;TR-FR-EN;Higgs boson;S;
boson de jauge;S;TR-FR-EN;gauge boson;S;
bosonique;J;TR-FR-EN;bosonic;J;
boson;S;TR-FR-EN;boson;S;
boson W;S;TR-FR-EN;W-boson;S;
boson Z;S;TR-FR-EN;Z boson;S;
boson Z;S;TR-FR-EN;Z-boson;S;
bosquet;S;TR-FR-EN;grove;S;
bossa nova;S;TR-FR-EN;Bossa nova;S;
bosser;V;TR-FR-EN;work;V;
bosseur;J;TR-FR-EN;hardworking;J;
bosseur;S;TR-FR-EN;hard worker;S;
bosseur;S;TR-FR-EN;slogger;S;
bossu;J;TR-FR-EN;humpback;J;
bossu;J;TR-FR-EN;hunch-backed;J;
bossu;J;TR-FR-EN;hunchback;J;
bossu;S;TR-FR-EN;humpback;S;
bossu;S;TR-FR-EN;hunchback;S;
bostonien;J;TR-FR-EN;Boston;J;
Boston;S;TR-FR-EN;Boston;S;
bō;S;TR-FR-EN;bō;S;
botanique;J;TR-FR-EN;botanical;J;
botanique;S;TR-FR-EN;botany;S;
botaniste;S;TR-FR-EN;botanist;S;
bothridie;S;TR-FR-EN;bothridium;S;
bothriocéphale;S;TR-FR-EN;broad fish tapeworm);S;
botlikh;S;TR-FR-EN;Botlikh;S;
Botnie;S;TR-FR-EN;Bothnia;S;
boto;S;TR-FR-EN;boto;S;
bot;S;TR-FR-EN;bot;S;
Botswanaise;S;TR-FR-EN;Botswanan;S;
botswanais;J;TR-FR-EN;Botswanan;J;
Botswanais;S;TR-FR-EN;Botswanan;S;
Botswana;S;TR-FR-EN;Botswana;S;
botter en touche;V;TR-FR-EN;kick into touch;V;
botte;S;TR-FR-EN;boot;S;
bottier;S;TR-FR-EN;boot-maker;S;
bottier;S;TR-FR-EN;bootmaker;S;
bottillon;S;TR-FR-EN;bootee;S;
bottine;V;TR-FR-EN;ankle boot;V;
botulique;J;TR-FR-EN;botulinic;J;
boubouler;V;TR-FR-EN;hoot;V;
boubou;S;TR-FR-EN;boubou;S;
boucage;S;TR-FR-EN;pimpinell;S;
boucanier;S;TR-FR-EN;buccaneer;S;
bouc émissaire;S;TR-FR-EN;scapegoat;S;
bouc-émissarisation;S;TR-FR-EN;scapegoating;S;
boucharde;S;TR-FR-EN;bush hammer;S;
boucharde;S;TR-FR-EN;bushhammer;S;
bouche à oreille;S;TR-FR-EN;word of mouth;S;
bouche à oreille;S;TR-FR-EN;word-of-mouth;S;
bouche bée;D;TR-FR-EN;agape;D;
bouche bée;D;TR-FR-EN;open-mouthed;D;
bouche bée;D;TR-FR-EN;stunned;D;
bouche d’incendie;S;TR-FR-EN;fire hydrant;S;
bouchée à la reine;S;TR-FR-EN;patty;S;
bouchée de pain;S;TR-FR-EN;peanuts;S;
bouchée;S;TR-FR-EN;mouthful;S;
bouché;J;TR-FR-EN;stuck;J;
boucherie;S;TR-FR-EN;abattoir;S;
boucherie;S;TR-FR-EN;butcher shop;S;
boucherie;S;TR-FR-EN;butchery;S;
boucherie;S;TR-FR-EN;slaughterhouse;S;
boucher;S;TR-FR-EN;butcher;S;
boucher;V;TR-FR-EN;block;V;
boucher;V;TR-FR-EN;choke;V;
boucher;V;TR-FR-EN;clog;V;
boucher;V;TR-FR-EN;congest;V;
boucher;V;TR-FR-EN;fill;V;
boucher;V;TR-FR-EN;plug;V;
boucher;V;TR-FR-EN;stopper;V;
boucher;V;TR-FR-EN;stop up;V;
boucher;V;TR-FR-EN;stop;V;
boucher;V;TR-FR-EN;stuff;V;
boucher;V;TR-FR-EN;tamp;V;
Bouches-du-Rhône;S;TR-FR-EN;Bouches-du-Rhône;S;
bouche;S;TR-FR-EN;mouth;S;
boucheuse;S;TR-FR-EN;corker;S;
bouchon de radiateur;S;TR-FR-EN;hood ornament;S;
bouchon de vapeur;S;TR-FR-EN;air lock;S;
bouchon de vapeur;S;TR-FR-EN;vapor lock;S;
bouchon;S;TR-FR-EN;cap;S;
bouchon;S;TR-FR-EN;cork;S;
bouchon;S;TR-FR-EN;electric plug;S;
bouchon;S;TR-FR-EN;float;S;
bouchon;S;TR-FR-EN;pile;S;
bouchon;S;TR-FR-EN;plug;S;
bouchon;S;TR-FR-EN;stop-and-go traffic;S;
bouchon;S;TR-FR-EN;stopper;S;
bouchon;S;TR-FR-EN;traffic congestion;S;
bouchon;S;TR-FR-EN;traffic jam;S;
bouclage;S;TR-FR-EN;closing;S;
boucle de rattrapage;S;TR-FR-EN;safety loop;S;
boucle d’oreille;S;TR-FR-EN;earring;S;
boucle D;S;TR-FR-EN;D loop;S;
boucle en épingle à cheveux;S;TR-FR-EN;hairpin loop;S;
boucle en pile;S;TR-FR-EN;in-pile loop;S;
boucle imbriquée;S;TR-FR-EN;nested loop;S;
bouclé;J;TR-FR-EN;curly;J;
boucle locale;S;TR-FR-EN;local loop;S;
boucle locale;S;TR-FR-EN;subscriber line;S;
boucler la boucle;V;TR-FR-EN;close the loop;V;
boucler la boucle;V;TR-FR-EN;come full circle;V;
boucle R;S;TR-FR-EN;R loop;S;
boucler;V;TR-FR-EN;buckle;V;
boucler;V;TR-FR-EN;gird;V;
boucler;V;TR-FR-EN;zone;V;
boucle;S;TR-FR-EN;buckle;S;
boucle;S;TR-FR-EN;curl;S;
boucle;S;TR-FR-EN;loop;S;
bouclier biologique;S;TR-FR-EN;biological shielding;S;
bouclier biologique;S;TR-FR-EN;biological shield;S;
bouclier de velours;S;TR-FR-EN;Franconian velvet shield;S;
bouclier;S;TR-FR-EN;buckler;S;
bouclier;S;TR-FR-EN;shielding;S;
bouclier;S;TR-FR-EN;shield;S;
bouclier thermique;S;TR-FR-EN;thermal shielding;S;
bouclier thermique;S;TR-FR-EN;thermal shield;S;
bouc;S;TR-FR-EN;billy goat;S;
bouc;S;TR-FR-EN;chin-beard;S;
bouc;S;TR-FR-EN;goatee;S;
bouc;S;TR-FR-EN;he-goat;S;
bouddha;S;TR-FR-EN;buddha;S;
Bouddha;S;TR-FR-EN;Buddha;S;
bouddhique;J;TR-FR-EN;Buddhist;J;
bouddhisme;S;TR-FR-EN;Buddhism;S;
bouddhiste;J;TR-FR-EN;Buddhist;J;
bouddhiste;S;TR-FR-EN;Buddhist;S;
bouder;V;TR-FR-EN;pout;V;
bouder;V;TR-FR-EN;sulk;V;
boudeur;J;TR-FR-EN;sulky;J;
boudin noir;S;TR-FR-EN;black pudding;S;
boudin;S;TR-FR-EN;blood pudding;S;
boudin;S;TR-FR-EN;blood sausage;S;
boudoir;S;TR-FR-EN;boudoir;S;
boudoir;S;TR-FR-EN;ladyfinger;S;
boudouma;S;TR-FR-EN;Buduma;S;
bouée de sauvetage;S;TR-FR-EN;lifebelt;S;
bouée de sauvetage;S;TR-FR-EN;life buoy;S;
bouée de sauvetage;S;TR-FR-EN;lifebuoy;S;
bouée de sauvetage;S;TR-FR-EN;life preserver;S;
bouée de sauvetage;S;TR-FR-EN;ring buoy;S;
bouée;S;TR-FR-EN;buoy;S;
bouée;S;TR-FR-EN;life preserver;S;
bouée;S;TR-FR-EN;rubber ring;S;
boue;S;TR-FR-EN;mud;S;
bouffée de neutrons;S;TR-FR-EN;neutron burst;S;
bouffée;V;TR-FR-EN;puff;V;
bouffer;V;TR-FR-EN;puff;V;
bouffe;S;TR-FR-EN;grub;S;
bouffi;J;TR-FR-EN;swollen;J;
bouffonnerie;S;TR-FR-EN;clowning;S;
bouffonnerie;S;TR-FR-EN;tomfoolery;S;
bouffon;S;TR-FR-EN;buffoon;S;
bouffon;S;TR-FR-EN;jester;S;
bougainvillée glabre;S;TR-FR-EN;lesser bougainvillea;S;
bougainvillée glabre;S;TR-FR-EN;paperflower;S;
bougainvillée;S;TR-FR-EN;bougainvillea;S;
bougeotte;S;TR-FR-EN;have the fidgets;S;
bougeotte;S;TR-FR-EN;itchy feet;S;
bouger d’un pouce;V;TR-FR-EN;budge an inch;V;
bouger;V;TR-FR-EN;budge;V;
bouger;V;TR-FR-EN;move;V;
bougette;S;TR-FR-EN;budget;S;
bougie d’allumage;S;TR-FR-EN;sparking plug;S;
bougie d’allumage;S;TR-FR-EN;spark plug;S;
bougie de préchauffage;S;TR-FR-EN;glow plug;S;
bougie de préchauffage;S;TR-FR-EN;glowplug;S;
bougie;S;TR-FR-EN;candlepower;S;
bougie;S;TR-FR-EN;candle;S;
bougie;S;TR-FR-EN;sparking-plug;S;
bougie;S;TR-FR-EN;spark plug;S;
bougnoule;S;TR-FR-EN;camel jockey;S;
bougnoule;S;TR-FR-EN;wog;S;
bougon;J;TR-FR-EN;grumpy;J;
bougonner;V;TR-FR-EN;grumble;V;
bouhid;S;TR-FR-EN;Buhid;S;
bouillette;S;TR-FR-EN;boilie;S;
bouillie;S;TR-FR-EN;gruel;S;
bouillie;S;TR-FR-EN;mess;S;
bouillie;S;TR-FR-EN;mush;S;
bouillie;S;TR-FR-EN;porridge;S;
bouillie;S;TR-FR-EN;puree;S;
bouillir;V;TR-FR-EN;boil;V;
bouilloire à thé;S;TR-FR-EN;tea kettle;S;
bouilloire à thé;S;TR-FR-EN;teakettle;S;
bouilloire;S;TR-FR-EN;kettle;S;
bouillon blanc;S;TR-FR-EN;common mullein;S;
bouillon blanc;S;TR-FR-EN;Great Mullein;S;
bouillonner;V;TR-FR-EN;bubble;V;
bouillon;S;TR-FR-EN;bouillon;S;
Bouillon;S;TR-FR-EN;Bouillon;S;
bouillon;S;TR-FR-EN;broth;S;
bouillotte;S;TR-FR-EN;hot water bottle;S;
boulangerie;S;TR-FR-EN;bakery;S;
boulanger;S;TR-FR-EN;baker;S;
boulant allemand ancien;S;TR-FR-EN;old German cropper;S;
boulant d’Alsace;S;TR-FR-EN;Alsace cropper;S;
boulant d’Alsace;S;TR-FR-EN;Alsace pouter;S;
boulant d'Amsterdam;S;TR-FR-EN;Amsterdam balloon cropper;S;
boulant d'Amsterdam;S;TR-FR-EN;holle cropper;S;
boulant de Norwich;S;TR-FR-EN;Norwich cropper;S;
boulant de Saxe pie;S;TR-FR-EN;reversewing cropper;S;
boulant de Saxe pie;S;TR-FR-EN;reversewing pouter;S;
boulant de Saxe unicolore;S;TR-FR-EN;saxon cropper;S;
boulant de Saxe unicolore;S;TR-FR-EN;saxon pouter;S;
boulant français;S;TR-FR-EN;French pouter;S;
boulant gantois;S;TR-FR-EN;ghent cropper;S;
boulant hana;S;TR-FR-EN;hana pouter;S;
boulant lillois;S;TR-FR-EN;Lille Pouter;S;
boulant marchenero;S;TR-FR-EN;marchenero pouter;S;
boulant;S;TR-FR-EN;cropper;S;
boulant;S;TR-FR-EN;pouter;S;
bouleau blanc;S;TR-FR-EN;birch;S;
bouleau blanc;S;TR-FR-EN;silver birch;S;
bouleau jaune;S;TR-FR-EN;yellow birch;S;
bouleau;S;TR-FR-EN;birch;S;
boule de commande;S;TR-FR-EN;rolling ball;S;
boule de commande;S;TR-FR-EN;trackball;S;
boule de cristal;S;TR-FR-EN;crystal ball;S;
boule de feu;S;TR-FR-EN;fireball;S;
boule de mammouth;S;TR-FR-EN;gobstopper;S;
boule de mammouth;S;TR-FR-EN;jawbreaker;S;
boule de neige;S;TR-FR-EN;snowball;S;
boule de neige;S;TR-FR-EN;snow globe;S;
bouledogue américain;S;TR-FR-EN;american bulldog;S;
bouledogue anglais;S;TR-FR-EN;english bulldog;S;
bouledogue français;S;TR-FR-EN;French bulldog;S;
bouledogue;S;TR-FR-EN;bulldog;S;
boule puante;S;TR-FR-EN;stink bomb;S;
boule;S;TR-FR-EN;ball;S;
boule;S;TR-FR-EN;bowl;S;
boulet;S;TR-FR-EN;cannonball;S;
boulet;S;TR-FR-EN;round shot;S;
bouleuse;S;TR-FR-EN;rounding machine;S;
boulevard circulaire;S;TR-FR-EN;beltway;S;
boulevard périphérique;S;TR-FR-EN;beltway;S;
boulevard périphérique;S;TR-FR-EN;orbital motorway;S;
boulevard périphérique;S;TR-FR-EN;ring road;S;
boulevard;S;TR-FR-EN;avenue;S;
boulevard;S;TR-FR-EN;boulevard;S;
boulevard;S;TR-FR-EN;causeway;S;
bouleverser;V;TR-FR-EN;upset;V;
boulgour;S;TR-FR-EN;bulgur;S;
boulier;S;TR-FR-EN;abacus;S;
boulimie;S;TR-FR-EN;bulimia nervosa;S;
boulimique;J;TR-FR-EN;bulimic;J;
boulimique;S;TR-FR-EN;bulimic;S;
boulingrin;S;TR-FR-EN;lawn bowling;S;
boulodrome;S;TR-FR-EN;bowling pitch;S;
boulomanie;S;TR-FR-EN;ergomania;S;
boulomanie;S;TR-FR-EN;workaholism;S;
boulonnais;S;TR-FR-EN;Boulonnais horse;S;
boulonner;V;TR-FR-EN;bolt;V;
boulon;S;TR-FR-EN;bolt;S;
boulon;S;TR-FR-EN;nut;S;
boulot;S;TR-FR-EN;job;S;
boumleur;S;TR-FR-EN;Bettler;S;
boum;S;TR-FR-EN;boom;S;
boum;S;TR-FR-EN;party;S;
bouquet garni;S;TR-FR-EN;bouquet garni;S;
bouquetin de Nubie;S;TR-FR-EN;nubian ibex;S;
bouquetin des Alpes;S;TR-FR-EN;Alpine ibex;S;
bouquetin de Sibérie;S;TR-FR-EN;Siberian ibex;S;
bouquetin du Caucase;S;TR-FR-EN;West Caucasian tur;S;
bouquetin;S;TR-FR-EN;ibex;S;
bouquet;S;TR-FR-EN;cluster;S;
bouquin de cul;S;TR-FR-EN;porno mag;S;
bouquiner;V;TR-FR-EN;read;V;
bouquiniste;S;TR-FR-EN;used bookstore;S;
bouquin;S;TR-FR-EN;book;S;
bouquin;S;TR-FR-EN;buck-hare;S;
bouquin;S;TR-FR-EN;buck-rabbit;S;
bouquin;S;TR-FR-EN;buck;S;
bourbakisme;S;TR-FR-EN;Bourbakism;S;
bourbe;S;TR-FR-EN;mire;S;
bourbier;S;TR-FR-EN;bog;S;
bourbier;S;TR-FR-EN;imbroglio;S;
bourbier;S;TR-FR-EN;mess;S;
bourbier;S;TR-FR-EN;pickle;S;
bourbonnaise;S;TR-FR-EN;bourbonnaise;S;
bourbon rouge;S;TR-FR-EN;Bourbon red;S;
bourdaine;S;TR-FR-EN;glossy buckthorn;S;
bourde;S;TR-FR-EN;blunder;S;
bourde;S;TR-FR-EN;fib;S;
bourdieusien;J;TR-FR-EN;Bourdieusian;J;
bourdonnant;J;TR-FR-EN;buzzing;J;
bourdonnant;J;TR-FR-EN;droning;J;
bourdonnant;J;TR-FR-EN;humming;J;
bourdonnant;J;TR-FR-EN;murmuring;J;
bourdonnant;J;TR-FR-EN;nagging;J;
bourdonnant;J;TR-FR-EN;ringing;J;
bourdonnant;J;TR-FR-EN;rumbling;J;
bourdonnant;J;TR-FR-EN;whirling;J;
bourdonnement;S;TR-FR-EN;buzz;S;
bourdonner;V;TR-FR-EN;buzz;V;
bourdonner;V;TR-FR-EN;drone;V;
bourdonner;V;TR-FR-EN;hum;V;
bourdonner;V;TR-FR-EN;murmur;V;
bourdonner;V;TR-FR-EN;nag;V;
bourdonner;V;TR-FR-EN;ring;V;
bourdonner;V;TR-FR-EN;rumble;V;
bourdonner;V;TR-FR-EN;whir;V;
bourdon;S;TR-FR-EN;bumblebee;S;
Bourgas;S;TR-FR-EN;Burgas;S;
bourgeois-bohème;S;TR-FR-EN;bourgeois bohemian;S;
bourgeoisement;D;TR-FR-EN;bourgeois;D;
bourgeoisement;D;TR-FR-EN;comfortably;D;
bourgeoisement;D;TR-FR-EN;conventionally;D;
bourgeoisie;S;TR-FR-EN;bourgeoisie;S;
bourgeoisie;S;TR-FR-EN;middle class;S;
bourgeois;J;TR-FR-EN;bourgeois;J;
bourgeois;S;TR-FR-EN;bourgeois;S;
bourgeois;S;TR-FR-EN;burgess;S;
bourgeois;S;TR-FR-EN;burgher;S;
bourgeois;S;TR-FR-EN;citizen;S;
bourgeois;S;TR-FR-EN;middle class;S;
bourgeonner;V;TR-FR-EN;bud;V;
bourgeonner;V;TR-FR-EN;burgeon;V;
bourgeon;S;TR-FR-EN;acne;S;
bourgeon;S;TR-FR-EN;bud;S;
Bourges;S;TR-FR-EN;Bourges;S;
bourgmestre;S;TR-FR-EN;burgomaster;S;
Bourgogne;S;TR-FR-EN;Burgundy;S;
bouriate;J;TR-FR-EN;Buryat;J;
bouriate;S;TR-FR-EN;Buryat;S;
Bouriate;S;TR-FR-EN;Buryat;S;
Bouriatie;S;TR-FR-EN;Buryatia;S;
bournonite;S;TR-FR-EN;bournonite;S;
bourrache;S;TR-FR-EN;borage;S;
bourratif;J;TR-FR-EN;filling;J;
bourratif;J;TR-FR-EN;stuffing;J;
bourreau;S;TR-FR-EN;executioner;S;
bourreau;S;TR-FR-EN;hangman;S;
bourré;J;TR-FR-EN;drunk as a skunk;J;
bourré;J;TR-FR-EN;pissed;J;
bourré;J;TR-FR-EN;stuffed;J;
bourré;J;TR-FR-EN;trashed;J;
bourrelet;S;TR-FR-EN;coronary band;S;
bourrelet;S;TR-FR-EN;padding;S;
bourrer le crâne;V;TR-FR-EN;brainwash;V;
bourrer le mou;V;TR-FR-EN;bamboozle;V;
bourrer le mou;V;TR-FR-EN;take someone for a ride;V;
bourrer;V;TR-FR-EN;cram;V;
bourrer;V;TR-FR-EN;stuff;V;
bourre;S;TR-FR-EN;padding;S;
bourre;S;TR-FR-EN;stuffing;S;
bourriche;S;TR-FR-EN;keepnet;S;
bourrichon;S;TR-FR-EN;head;S;
bourse-à-pasteur;S;TR-FR-EN;shepherd’s-purse;S;
bourse de Fabricius;S;TR-FR-EN;bursa of Fabricius;S;
bourse de Fabricius;S;TR-FR-EN;cloacal bursa;S;
bourse du travail;S;TR-FR-EN;employment exchange;S;
bourse du travail;S;TR-FR-EN;labour exchange;S;
bourse loulou;S;TR-FR-EN;unicorn leatherjacket;S;
bourse professionnelle;S;TR-FR-EN;workshop;S;
bourses testiculaires;S;TR-FR-EN;testicular bursa;S;
bourse;S;TR-FR-EN;purse;S;
bourse;S;TR-FR-EN;scholarship;S;
bourse;S;TR-FR-EN;stock exchange;S;
bouscarle de Cetti;S;TR-FR-EN;Cetti’s warbler;S;
bousculer;V;TR-FR-EN;jostle;V;
bouse;S;TR-FR-EN;dung;S;
bousiller;V;TR-FR-EN;botch;V;
bousiller;V;TR-FR-EN;bungle;V;
bousiller;V;TR-FR-EN;foul up;V;
bousiller;V;TR-FR-EN;make a mess of;V;
bousiller;V;TR-FR-EN;mess up;V;
bousiller;V;TR-FR-EN;screw up;V;
boussole;S;TR-FR-EN;compass;S;
Boussole;S;TR-FR-EN;Magnetic Compass;S;
Boussole;S;TR-FR-EN;Mariner’s Compass;S;
Boussole;S;TR-FR-EN;Pyxis;S;
boustrophédon inverse;S;TR-FR-EN;reverse boustrophedon;S;
boustrophédon inversé;S;TR-FR-EN;reverse boustrophedon;S;
boustrophédon;S;TR-FR-EN;boustrophedon;S;
bout du monde;S;TR-FR-EN;end of the world;S;
bouteille à la mer;S;TR-FR-EN;message in a bottle;S;
bouteille de Klein;S;TR-FR-EN;Klein bottle;S;
bouteille;S;TR-FR-EN;bottle;S;
boutique hors taxes;S;TR-FR-EN;duty-free shop;S;
boutique;S;TR-FR-EN;boutique;S;
boutique;S;TR-FR-EN;shop;S;
boutique;S;TR-FR-EN;store;S;
boutisme;S;TR-FR-EN;endianness;S;
boutisse;S;TR-FR-EN;header;S;
bouton de fièvre;S;TR-FR-EN;cold sore;S;
bouton de fièvre;S;TR-FR-EN;fever blister;S;
bouton de manchette;S;TR-FR-EN;cufflink;S;
bouton de manchette;S;TR-FR-EN;sleeve-link;S;
boutonner;V;TR-FR-EN;button;V;
bouton-poussoir;S;TR-FR-EN;push-button;S;
bouton-pression;S;TR-FR-EN;popper;S;
bouton-pression;S;TR-FR-EN;snap fastener;S;
bouton;S;TR-FR-EN;bud;S;
bouton;S;TR-FR-EN;button;S;
bouton;S;TR-FR-EN;knob;S;
bouton;S;TR-FR-EN;lump;S;
bouton;S;TR-FR-EN;nipple;S;
bouton;S;TR-FR-EN;pimple;S;
bouton;S;TR-FR-EN;pustule;S;
bouton;S;TR-FR-EN;spot;S;
boutre;S;TR-FR-EN;dhow;S;
bout;S;TR-FR-EN;acme;S;
bout;S;TR-FR-EN;apex;S;
bout;S;TR-FR-EN;conclusion;S;
bout;S;TR-FR-EN;ending;S;
bout;S;TR-FR-EN;end;S;
bout;S;TR-FR-EN;finish;S;
bout;S;TR-FR-EN;highlight;S;
bout;S;TR-FR-EN;peak;S;
bout;S;TR-FR-EN;point;S;
bout;S;TR-FR-EN;summit;S;
bout;S;TR-FR-EN;termination;S;
bout;S;TR-FR-EN;tip;S;
bout;S;TR-FR-EN;zenith;S;
bouture;S;TR-FR-EN;cutting;S;
bouvier australien;S;TR-FR-EN;australian cattle dog;S;
bouvier australien;S;TR-FR-EN;Queensland heeler;S;
bouvier bernois;S;TR-FR-EN;bernese mountain dog;S;
bouvier de l’Appenzell;S;TR-FR-EN;appenzeller sennenhund;S;
bouvier de l’Entlebuch;S;TR-FR-EN;entlebucher mountain dog;S;
bouvier des Ardennes;S;TR-FR-EN;bouvier des Ardennes;S;
bouvier des Flandres;S;TR-FR-EN;bouvier des Flandres;S;
Bouvier;S;TR-FR-EN;Boötes;S;
bouvier;S;TR-FR-EN;cattle dog;S;
bouvier;S;TR-FR-EN;cowboy;S;
bouvier;S;TR-FR-EN;drover;S;
bouvier suisse;S;TR-FR-EN;Swiss cattle dog;S;
bouvreuil pivoine;S;TR-FR-EN;common bullfinch;S;
bouvreuil pivoine;S;TR-FR-EN;Eurasian bullfinch;S;
bouvreuil;S;TR-FR-EN;bullfinch;S;
bouyei;S;TR-FR-EN;Bouyai;S;
bouzkachi;S;TR-FR-EN;buzkashi;S;
bouzkachi;S;TR-FR-EN;kok-boru;S;
bouzkachi;S;TR-FR-EN;oglak tartis;S;
bouzkachi;S;TR-FR-EN;ulak tartisch;S;
bovidé;S;TR-FR-EN;bovid;S;
bovin du Glan;S;TR-FR-EN;Glan cattle;S;
bovinement;D;TR-FR-EN;bovinely;D;
bovin japonais brun;S;TR-FR-EN;Japanese brown;S;
bovin japonais noir;S;TR-FR-EN;Japanese black;S;
bovin japonais;S;TR-FR-EN;wagyu;S;
bovin;J;TR-FR-EN;bovine;J;
bovin;S;TR-FR-EN;bovine;S;
bowling;S;TR-FR-EN;bowling alley;S;
bowling;S;TR-FR-EN;bowling;S;
bow-string;S;TR-FR-EN;tied arch bridge;S;
bow-window;S;TR-FR-EN;bay window;S;
bow-window;S;TR-FR-EN;oriel;S;
boxer-short;S;TR-FR-EN;boxer shorts;S;
boxer;S;TR-FR-EN;boxer;S;
boxer;S;TR-FR-EN;flat engine;S;
boxe;S;TR-FR-EN;boxing;S;
boyau;S;TR-FR-EN;gut;S;
boyau;S;TR-FR-EN;tunnel;S;
boycotter;V;TR-FR-EN;boycott;V;
boycotteur;S;TR-FR-EN;boycotter;S;
boycott;S;TR-FR-EN;boycott;S;
boylesque;S;TR-FR-EN;boylesker;S;
Brabant flamand;S;TR-FR-EN;Flemish Brabant;S;
Brabant wallon;S;TR-FR-EN;Walloon Brabant;S;
bracelet-montre;S;TR-FR-EN;wristwatch;S;
bracelet;S;TR-FR-EN;bangle;S;
bracelet;S;TR-FR-EN;bracelet;S;
bracelet;S;TR-FR-EN;collet;S;
bracelet;S;TR-FR-EN;wristlet;S;
brachet allemand;S;TR-FR-EN;deutsche bracke;S;
brachet de Styrie à poil dur;S;TR-FR-EN;peintinger bracke;S;
brachet de Styrie à poil dur;S;TR-FR-EN;Styrian coarse haired hound;S;
brachet noir et feu;S;TR-FR-EN;Austrian black and tan hound;S;
brachet polonais;S;TR-FR-EN;ogar polski;S;
brachet polonais;S;TR-FR-EN;Polish hound;S;
brachet tyrolien;S;TR-FR-EN;Tyrolean hound;S;
brachial;J;TR-FR-EN;brachial;J;
brachiation;S;TR-FR-EN;brachiation;S;
brachiosaure;S;TR-FR-EN;brachiosaur;S;
brachiosaure;S;TR-FR-EN;brachiosaurus;S;
brachistochrone;J;TR-FR-EN;brachistochrone;J;
brachycères;S;TR-FR-EN;Brachycera;S;
brachycères;S;TR-FR-EN;fly;S;
brachyote;J;TR-FR-EN;short-eared;J;
brachypode rameux;S;TR-FR-EN;Mediterranean False-Brome;S;
brachypode;S;TR-FR-EN;brachypode;S;
brachypode;S;TR-FR-EN;false-brome;S;
braconnage;S;TR-FR-EN;poaching;S;
bractée;S;TR-FR-EN;bract;S;
bradyonique;J;TR-FR-EN;bradyonic;J;
bradyon;S;TR-FR-EN;bradyon;S;
bradype;S;TR-FR-EN;three-toed sloth;S;
bradypnée;S;TR-FR-EN;bradypnea;S;
braguette;S;TR-FR-EN;fly;S;
brahman américain;S;TR-FR-EN;American Brahman;S;
brahmane;S;TR-FR-EN;brahman;S;
brahmane;S;TR-FR-EN;brahma;S;
brahmane;S;TR-FR-EN;brahmin;S;
brahmanisme;S;TR-FR-EN;Brahmanism;S;
brahma;S;TR-FR-EN;brahma;S;
brailler;V;TR-FR-EN;holler;V;
brailler;V;TR-FR-EN;scream;V;
braiser;V;TR-FR-EN;braising;V;
braise;S;TR-FR-EN;ember;S;
brai;S;TR-FR-EN;pitch;S;
bramer;V;TR-FR-EN;bellow;V;
bramer;V;TR-FR-EN;troat;V;
bramidé;S;TR-FR-EN;pomfret;S;
brancard;S;TR-FR-EN;stretcher;S;
branchable;J;TR-FR-EN;pluggable;J;
branchage;S;TR-FR-EN;bough;S;
branchage;S;TR-FR-EN;branch;S;
branchage;S;TR-FR-EN;lop;S;
branchement;S;TR-FR-EN;branching;S;
brancher;V;TR-FR-EN;connect;V;
brancher;V;TR-FR-EN;plug in;V;
brancher;V;TR-FR-EN;switch on;V;
brancher;V;TR-FR-EN;turn on;V;
branche;S;TR-FR-EN;bough;S;
branche;S;TR-FR-EN;branch;S;
branche;S;TR-FR-EN;chapter;S;
branche;S;TR-FR-EN;section;S;
branche;S;TR-FR-EN;treelimb;S;
branchies;S;TR-FR-EN;gills;S;
branchie;S;TR-FR-EN;gill;S;
Brandebourg;S;TR-FR-EN;Brandenburg;S;
brandir;V;TR-FR-EN;beat;V;
brandir;V;TR-FR-EN;brandish;V;
brandir;V;TR-FR-EN;flourish;V;
brandir;V;TR-FR-EN;wave about;V;
brandir;V;TR-FR-EN;wave;V;
brandir;V;TR-FR-EN;wield;V;
brangus;S;TR-FR-EN;brangus;S;
